                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2013


NAME: Darfield, Canterbury, New Zealand                  
ELEV: 210 meters    LAT: 43-29.00 S    LONG: 172-04.10 E


                   TEMPERATURE (C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   14.2   17.9  15:28   11.7  00:15    7.5    0.0    0.0   10.6   22.5  08:22    318
 02   15.6   20.3  14:19   11.4  22:42    4.9    0.0    0.0    9.1   22.5  01:32    357
 03    7.4   14.7  00:17    4.6  14:40   19.8    0.0   14.2    7.4   20.9  19:08    171
 04    4.8    7.3  06:24    2.8  17:01   24.4    0.0   17.4    7.5   25.7  15:24    221
 05    4.0   10.3  15:06   -1.3  05:55   25.7    0.0    0.0    2.9    9.7  11:12    290
 06    5.4   10.6  13:08    0.2  23:37   23.4    0.0    0.2    4.0   19.3  15:04     13
 07    4.9   10.2  14:41   -0.9  01:46   24.1    0.0    0.2    6.2   17.7  21:59     17
 08   12.0   15.1  14:55    8.3  00:01   11.4    0.0    0.0   16.4   41.8  15:32    329
 09    8.5   11.2  12:12    4.3  07:31   17.7    0.0    0.0    4.5   24.1  11:52    217
 10    6.3    8.2  17:39    2.7  00:00   21.6    0.0    0.2    3.8   11.3  11:43      9
 11    3.9    9.5  15:19   -0.9  04:55   26.0    0.0    0.2    2.8    9.7  13:26    256
 12    6.1   13.4  13:05    1.1  03:52   22.1    0.0    0.0    4.4   16.1  23:19    347
 13    6.3    9.8  12:51    3.9  08:37   21.7    0.0    0.2    4.8   17.7  14:12    308
 14    6.9   10.2  13:11    4.1  08:14   20.6    0.0    0.0    4.9   17.7  15:01     26
 15    3.8    5.8  16:28   -0.6  06:31   26.2    0.0    4.0    1.6    8.0  00:43    266
 16    6.2    7.1  14:34    5.2  01:27   21.8    0.0   40.0    3.4   11.3  13:43    237
 17    7.9    9.4  13:10    6.7  00:01   18.7    0.0   40.8    8.3   19.3  17:33    202
 18    6.6    9.9  13:12    2.3  07:33   21.1    0.0    0.2    4.2   14.5  12:09     10
 19    5.2    7.0  11:10    0.4  23:58   23.7    0.0   13.6    5.6   19.3  19:49    228
 20    1.4    3.6  11:48    0.0  00:54   30.5    0.0   35.6   17.1   46.7  13:47    180
 21    0.9    1.9  08:50   -0.1  01:56   31.4    0.0   11.4   16.0   32.2  07:01    218
 22    1.4    2.0  14:01    0.6  23:47   30.4    0.0   12.6   11.8   25.7  08:02    218
 23    2.5    7.3  13:46   -1.3  05:20   28.5    0.0    0.2    5.1   12.9  13:46    298
 24    4.2   11.1  13:59   -0.6  20:19   25.4    0.0    0.0    5.4   16.1  10:26    298
 25    4.2   11.0  15:15   -0.1  02:42   25.5    0.0    0.0    6.0   17.7  08:10    292
 26    4.3    9.8  12:28    0.5  23:57   25.3    0.0    0.0    4.5   12.9  00:28    284
 27    3.7    8.7  14:49   -0.4  06:28   26.4    0.0    0.8    4.8   16.1  13:53    265
 28    4.5    8.3  13:10    0.2  18:28   25.0    0.0    0.2    3.5    9.7  00:58    249
 29    2.6    7.9  15:32   -0.9  08:12   28.3    0.0    0.0    3.6    9.7  12:43    350
 30    9.0   13.6  14:18    4.2  00:01   16.7    0.0    0.0   14.2   27.4  19:21    307
---------------------------------------------------------------------------------------
       5.8   20.3     02   -1.3     05  675.5    0.0  192.0    6.8   46.7     20    276
    
