                   MONTHLY CLIMATOLOGICAL SUMMARY for Oct 2014


NAME: Darfield, Canterbury, New Zealand                  
ELEV: 210 meters    LAT: 43-29.00 S    LONG: 172-04.10 E


                   TEMPERATURE (C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    9.3   16.7  14:35    1.7  06:25   16.2    0.0    0.0   10.6   30.6  15:33     34
 02   12.3   17.9  17:42    5.3  03:29   10.9    0.0    0.2   11.8   40.2  21:33    328
 03    6.2   12.1  00:43    1.0  22:49   21.8    0.0    5.2    6.9   40.2  05:32    293
 04    4.8   11.6  16:42   -2.3  06:55   24.4    0.0    0.2    5.0   30.6  14:44    175
 05    9.5   17.8  12:53   -0.6  02:57   15.8    0.0    0.2    9.6   54.7  22:51    310
 06    8.4   15.5  10:12    0.7  20:13   17.9    0.0   26.0    8.6   59.5  10:55    256
 07    7.7   15.0  16:04   -0.1  06:17   19.2    0.0    0.0    7.3   35.4  21:00      0
 08   13.2   20.8  13:21    6.2  23:16    9.3    0.0    0.0    8.1   40.2  05:42    337
 09    8.6   10.9  08:02    5.8  21:58   17.5    0.0    0.0    7.0   27.4  04:20     28
 10    8.0   14.7  14:40    0.0  06:14   18.6    0.0    0.2    5.3   24.1  15:14     49
 11   10.2   17.7  15:00    1.5  06:54   14.7    0.0    0.0    4.1   22.5  15:10     42
 12   12.6   21.2  16:10    3.3  07:04   10.3    0.0    0.2    4.5   25.7  23:04      2
 13   17.5   23.6  13:40   13.2  00:06    1.6    0.0    0.0    8.3   29.0  23:27    330
 14   12.4   20.2  11:50    6.8  22:28   10.7    0.0    0.2   10.1   48.3  11:15    290
 15    9.5   12.1  10:22    6.9  07:06   15.9    0.0    0.0    6.0   25.7  10:28     86
 16   12.9   17.1  16:46    7.2  07:00    9.8    0.0    0.0    8.9   33.8  23:49    343
 17   16.4   21.3  13:15   11.2  05:11    3.4    0.0    2.8   11.0   48.3  14:54    318
 18    9.3   14.7  00:04    5.9  23:59   16.3    0.0    2.0    3.4   20.9  00:55    144
 19    8.5   13.3  16:44    5.7  00:00   17.7    0.0    0.2    5.2   24.1  16:59     31
 20   10.4   16.8  11:58    5.2  22:44   14.3    0.0    2.2    8.7   35.4  15:35    291
 21    9.0   16.5  17:10    0.4  06:40   16.8    0.0    0.0    2.5   16.1  15:30     58
 22   10.1   16.0  12:43    4.3  06:55   14.8    0.0    0.0    5.6   22.5  13:48     46
 23   13.9   22.8  13:57    8.1  06:47    7.9    0.0    0.0   10.5   41.8  15:27    322
 24    8.0   11.6  13:42    4.8  06:55   18.7    0.0    0.4    7.4   40.2  11:33    159
 25    9.4   14.9  14:13    0.9  05:29   16.1    0.0    0.0    8.3   30.6  23:59      9
 26   12.1   19.2  14:33    5.9  23:46   11.3    0.0    0.0   10.6   41.8  07:41    288
 27    7.0    9.1  15:01    5.6  10:43   20.3    0.0    0.0    2.9   22.5  10:30    127
 28   11.1   18.5  17:28    3.7  06:31   12.9    0.0    0.0    9.6   37.0  14:17     23
 29   12.3   16.4  00:20    8.4  10:05   10.9    0.0    1.4   15.2   74.0  07:50    288
 30   12.4   19.7  14:15    2.1  04:29   10.7    0.0    0.0    6.4   35.4  22:36    286
 31   12.2   20.1  14:04    5.4  00:00   11.0    0.0    1.4    6.9   43.5  00:59    286
---------------------------------------------------------------------------------------
      10.5   23.6     13   -2.3     04  437.7    0.0   42.8    7.6   74.0     29    335
    
