                   MONTHLY CLIMATOLOGICAL SUMMARY for Oct 2011


NAME: Darfield, Canterbury, New Zealand                  
ELEV: 210 meters    LAT: 43-29.00 S    LONG: 172-04.10 E


                   TEMPERATURE (C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   15.9   17.4  19:01   11.1  06:35    4.4    0.0    0.0   30.0   56.2  13:15    336
 02   18.0   23.6  13:48    8.7  05:05    0.6    0.0    0.0   15.1   29.5  14:17    332
 03   10.3   14.4  00:05    7.4  23:36   14.4    0.0    2.4   11.8   23.4  03:36    163
 04    5.9    7.3  00:06    5.3  20:46   22.3    0.0   18.6    9.0   20.9  10:51    196
 05    6.6    9.4  14:58    3.9  23:14   21.0    0.0    1.2    8.7   22.0  15:44    123
 06    9.3   13.1  13:37    2.8  06:36   16.2    0.0    0.0   10.2   20.9  12:54     42
 07    9.1   12.6  12:43    2.3  05:08   16.5    0.0    0.0   10.0   23.4  13:21    137
 08    6.3   12.2  15:02   -1.2  23:36   21.6    0.0    3.9   11.0   27.0  08:07    185
 09    9.3   13.9  16:18   -1.1  01:21   16.2    0.0    0.3   11.2   24.5  17:54     50
 10   11.2   14.2  15:04    0.9  03:37   12.9    0.0    0.0   21.9   40.3  15:23     50
 11   17.2   22.6  15:28    9.1  05:08    2.0    0.0    2.7   22.4   42.8  14:29    348
 12   17.4   21.3  16:00    7.5  07:39    1.8    0.0    0.0   20.6   39.2  14:15    334
 13   13.5   19.5  15:34    7.5  05:09    8.7    0.0    0.0    9.0   22.0  13:10    150
 14    8.0   10.1  10:18    6.3  22:30   18.5    0.0    1.5   12.5   28.1  14:29    179
 15    9.1   14.3  12:03    5.2  02:39   16.5    0.0    0.3   11.1   29.5  13:02    156
 16   10.8   17.6  15:25    5.7  05:39   13.5    0.0    0.0    9.1   20.9  17:08     44
 17   14.7   20.3  15:01    5.1  06:10    6.6    0.0    0.0   14.7   30.6  16:48     34
 18    9.6   15.3  10:52    6.4  20:18   15.6    0.0    0.9   21.6   41.8  14:18    220
 19    8.2   12.0  16:32    6.2  10:18   18.3    0.0   21.6   25.6   57.6  10:29    178
 20   17.1   21.9  16:17    3.8  06:10    2.3    0.0    0.0   10.5   20.9  15:53      3
 21   13.3   19.3  13:46    7.5  22:24    9.1    0.0    4.5   11.5   29.5  18:39     92
 22   11.7   15.8  15:42    7.2  02:12   11.9    0.0    0.3   11.1   24.5  21:08     49
 23   13.4   17.7  11:17    8.5  03:41    8.8    0.0    0.0   11.9   25.6  15:27     55
 24   18.5   21.6  10:54    6.3  06:11    0.0    0.2    0.0   20.4   42.8  14:49    327
 25   11.2   15.7  00:01    7.5  07:12   12.9    0.0    0.0   11.6   45.4  05:12     49
 26    9.3   14.9  02:12    9.1  03:42   16.2    0.0    2.1   10.8   29.5  10:26    103
 27    9.4   19.0  16:43    8.7  23:13   16.1    0.0    1.2   16.8   29.5  13:14     22
 28   10.4   13.3  18:48    9.6  22:27   14.3    0.0    2.4    9.6   23.4  18:49     41
 29   16.3   22.3  13:12    9.7  00:01    3.6    0.0    0.0   13.5   31.7  17:05    342
 30   15.1   21.1  13:27   10.8  23:31    5.7    0.0    0.0   13.4   34.2  16:57     27
 31   19.6   24.3  14:09   10.7  00:13    0.0    2.3    0.0   22.5   45.4  12:36    319
---------------------------------------------------------------------------------------
      12.2   24.3     31   -1.2     08  348.9    2.5   63.9   14.4   57.6     19     21
    
