                   MONTHLY CLIMATOLOGICAL SUMMARY for Jul 2011


NAME: Darfield, Canterbury, New Zealand                  
ELEV: 210 meters    LAT: 43-29.00 S    LONG: 172-04.10 E


                   TEMPERATURE (C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    3.9   11.0  14:24   -0.9  06:41   26.0    0.0    0.0    4.4    9.7  14:18    299
 02    6.0   10.4  13:18    1.1  08:12   22.1    0.0    0.0   11.6   27.0  18:05     21
 03    8.9   15.5  11:11   -2.2  03:41   16.9    0.0    0.0    9.2   29.5  20:57    338
 04    9.1   15.2  13:08    3.4  23:18   16.6    0.0    0.0   12.7   30.6  10:54    357
 05   10.9   16.6  14:13    3.0  03:38   13.4    0.0    0.0   19.3   43.9  17:21    342
 06   10.5   16.0  13:30    4.0  19:00   14.0    0.0    0.0   12.7   31.7  11:53    307
 07    8.2   10.9  14:40    4.9  23:51   18.2    0.0    4.8   25.3   60.1  11:24    317
 08    9.1   13.3  15:03    1.1  06:44   16.6    0.0    3.9   17.2   36.7  12:41    316
 09    8.0   12.9  11:13    5.0  23:44   18.6    0.0    2.7   16.9   40.3  05:14    312
 10    9.7   13.4  15:10    3.3  06:14   15.6    0.0    1.2   21.9   51.5  15:32    322
 11    6.7   11.1  11:22    4.0  07:14   20.9    0.0    1.2   17.2   41.8  17:12    317
 12    6.9   11.1  13:33    2.9  23:02   20.7    0.0    2.1   20.4   51.5  13:16    312
 13    9.0   14.0  14:31    3.4  00:44   16.8    0.0    0.6   13.3   47.9  06:44    316
 14    6.7   12.8  11:25   -0.5  20:19   21.0    0.0    0.0    6.6   23.4  03:14    289
 15    7.0   10.1  11:50   -0.7  04:15   20.4    0.0    0.0    9.4   30.6  14:10    228
 16    8.5   15.6  12:02    3.3  22:57   17.6    0.0    0.0    8.4   28.1  14:19    211
 17   10.0   16.0  14:05   -0.1  03:46   15.1    0.0    0.0    7.5   18.4  22:18     13
 18    8.5   15.9  12:25   -1.0  04:46   17.6    0.0    0.0    5.1   17.3  14:18    176
 19    5.9   14.0  13:07   -0.8  07:46   22.3    0.0    0.0    3.7   13.3  15:00    192
 20    8.1   17.5  13:27   -2.6  07:16   18.4    0.0    0.3    3.7   15.8  23:29    309
 21    4.2    9.3  11:16   -0.5  23:46   25.5    0.0    0.3    4.1   20.9  14:42    222
 22    3.4    6.3  14:48   -3.2  07:16   27.0    0.0    0.3    3.1   12.2  13:09    306
 23    5.0    7.8  12:41    1.4  02:46   24.0    0.0    0.0    3.7    9.7  15:22     83
 24    1.7    4.2  13:24   -1.1  07:16   30.0    0.0    0.3   14.7   47.9  18:00    198
 25    3.7    6.3  12:51   -0.7  01:48   26.4    0.0    0.0   16.6   43.9  14:16    208
 26    9.3   13.1  14:20   -0.8  00:18   16.2    0.0    0.0   15.8   41.8  10:30    315
 27   12.8   17.0  11:13    7.3  00:47   10.0    0.0    0.0   16.8   40.3  13:14    298
 28   13.1   17.1  13:37    7.5  06:48    9.3    0.0    0.0   20.5   37.8  16:35    308
 29   13.3   17.0  16:00    3.8  23:49    9.1    0.0    0.0   13.6   43.9  00:18    319
 30    5.4    9.4  14:14    1.6  19:38   23.2    0.0    0.0    9.4   29.5  12:30    181
 31    5.9   12.8  12:09    2.0  07:18   22.3    0.0    0.0   10.5   22.0  10:03    348
---------------------------------------------------------------------------------------
       7.6   17.5     20   -3.2     22  592.0    0.0   17.7   11.9   60.1     07    312
    
